original_index,location_name,latitude,longitude,city,state
6476,North Fort Lewis,47.12131,-122.59452,Fort Lewis,washington
6477,North Fort Lewis,47.12131,-122.59452,Fort Lewis,washington
6478,North Fort Lewis,47.12131,-122.59452,Fort Lewis,washington
6478,North Fort Lewis,47.12131,-122.59452,Fort Lewis,washington
6479,Franklin County,39.92742,-77.72127,Franklin County,washington
6479,Calvin,48.85251,-98.93541,Franklin County,washington
6480,Roche Harbor,48.60982,-123.1488,Friday Harbor,washington
6483,Gig Harbor,47.32926,-122.58013,Gig Harbor,washington
6484,Cherry Hill Mall,39.93595,-75.00906,Granger,washington
6484,Cherry County,42.54493,-101.11858,Granger,washington
6484,Yakima River,46.25291,-119.23085,Granger,washington
6488,Town of Index,47.82131,-121.5559,Index,washington
6488,Baring,47.77316,-121.48538,Index,washington
6489,West Bengal,24.0,88.0,Kelso,washington
6490,East Azerbaijan Province,38.0,46.75,Kent,washington
6494,Lakewood,39.70471,-105.08137,Lakewood,washington
6496,Long Beach,33.76696,-118.18923,Long Beach,washington
6497,Long Beach,33.76696,-118.18923,Long Beach,washington
6502,Allen Creek,-34.35,138.95,Marysville,washington
6506,Columbia Basin Hospital Heliport,47.31431,-119.54754,Moses Lake,washington
6508,Moses Lake,47.13014,-119.27808,Moses Lake,washington
6510,Mount Vernon,48.42122,-122.33405,Mount Vernon -Walker Valley,washington
6510,Big Lake,45.33246,-93.74608,Mount Vernon -Walker Valley,washington
6511,Grays Harbor County,47.14445,-123.82847,Mukilteo,washington
6511,Mukilteo,47.94454,-122.30458,Mukilteo,washington
6513,Ocean Shores,46.9737,-124.15629,Ocean Shores,washington
6513,Borough of Shiloh,39.45939,-75.29698,Ocean Shores,washington
6518,Paradise,36.09719,-115.14666,Paradise,washington
6520,Pierce County,47.03764,-122.13735,Pierce county,washington
6520,Tacoma,47.25288,-122.44429,Pierce county,washington
6522,Port Townsend,48.11742,-122.76071,Port Townsend,washington
6524,Washington,47.50012,-120.50147,Pullman,washington
6524,Green River,41.52858,-109.46625,Pullman,washington
6528,Lake Quinault Lodge,47.4682,-123.8459,Quinault,washington
6532,Renton,47.48288,-122.21707,Renton,washington
6534,Crab Creek Junction,41.08339,-80.61646,Ritzville,washington
6534,East Griffin,33.24373,-84.22881,Ritzville,washington
6534,Ritzville,47.12755,-118.37999,Ritzville,washington
6537,Orcas Island Airport,48.70816,-122.91074,Rosario Resort,washington
6538,Town of Le Roy,42.99371,-77.97202,Roy,washington
6540,Capitol Hill Village,15.20825,145.75313,Seattle,washington
6540,Seattle,47.60621,-122.33207,Seattle,washington
6541,Capitol Hill Village,15.20825,145.75313,Seattle,washington
6555,Seattle,47.60621,-122.33207,Seattle,washington
6558,Seattle,47.60621,-122.33207,Seattle,washington
6560,Seattle,47.60621,-122.33207,Seattle,washington
6561,Seattle,47.60621,-122.33207,Seattle,washington
6562,Washington,47.50012,-120.50147,Seattle,washington
6564,West Seattle,47.57093,-122.38652,Seattle,washington
6564,Seattle,47.60621,-122.33207,Seattle,washington
6564,Seattle,47.60621,-122.33207,Seattle,washington
6566,Cascade,-4.66667,55.48333,Sedro Woolley,washington
6568,Eagle Mountain,40.31412,-112.00688,Selah,washington
6569,Silvana,48.20232,-122.25376,Silvana,washington
6571,Lower Saxony,52.83333,9.16667,Snohomish,washington
6572,Snohomish County,48.04602,-121.72218,Snohomish,washington
6574,Snohomish County,48.04602,-121.72218,Snohomish,washington
6577,Pacific County,46.55128,-123.77886,Spokane,washington
6578,Broadway,40.73204,-75.05156,Spokane,washington
6578,Spokane County,47.62064,-117.40401,Spokane,washington
6579,Spokane County,47.62064,-117.40401,Spokane,washington
6580,Spokane County,47.62064,-117.40401,Spokane,washington
6583,Fairchild Air Force Base,47.61879,-117.64826,Spokane,washington
6583,Spokane County,47.62064,-117.40401,Spokane,washington
6584,Spokane County,47.62064,-117.40401,Spokane,washington
6584,Fairchild Air Force Base,47.61879,-117.64826,Spokane,washington
6586,Gonzaga,44.94977,10.82089,Spokane,washington
6592,Spokane County,47.62064,-117.40401,Spokane,washington
6595,Spokane County,47.62064,-117.40401,Spokane,washington
6596,Spokane Falls Community College,47.67674,-117.46354,Spokane,washington
6599,Forbes Pioneer Cemetery,-33.38427,148.0351,Stanwood,washington
6601,Steilacoom,47.16982,-122.60263,Steilacoom,washington
6605,Hollywood,26.0112,-80.14949,Tacoma,washington
6605,Tacoma,47.25288,-122.44429,Tacoma,washington
6606,Old City Hall Park,44.74,-93.07917,Tacoma,washington
6607,Half Moon Bay,37.46355,-122.42859,Tacoma,washington
6608,F W Pierce Lake Dam Number 1,32.56013,-87.355,Tacoma,washington
6609,Seventeen Mile Drive Manor,36.62579,-121.92773,Tacoma,washington
6609,Tacoma,47.25288,-122.44429,Tacoma,washington
6609,Overland Park,38.98223,-94.67079,Tacoma,washington
6610,Tacoma,47.25288,-122.44429,Tacoma,washington
6611,Tacoma,47.25288,-122.44429,Tacoma,washington
6611,South Puget Sound State Wildlife Area,47.18871,-122.53485,Tacoma,washington
6611,Puget,43.755,5.26917,Tacoma,washington
6617,Taholah,47.3473,-124.29324,Taholah,washington
6619,Tokeland,46.70649,-123.98183,Tokeland,washington
6621,Fort Vancouver National Historic Site,45.62427,-122.66118,Vancouver,washington
6621,Vancouver,49.24966,-123.11934,Vancouver,washington
6621,Fort Bend County,29.52749,-95.77089,Vancouver,washington
6622,Vancouver,49.24966,-123.11934,Vancouver,washington
6624,Pacific County,46.55128,-123.77886,Vancouver,washington
6624,Fort Bend County,29.52749,-95.77089,Vancouver,washington
6625,Fort Vancouver National Historic Site,45.62427,-122.66118,Vancouver,washington
6627,Officers Row,45.62817,-122.65954,Vancouver,washington
6630,East Wenatchee,47.41568,-120.29313,Wenatchee,washington
6631,West Seattle,47.57093,-122.38652,West Seattle,washington
6632,Fort Casey,48.16426,-122.67878,Whidbey Island,washington
6633,Seattle,47.60621,-122.33207,Woodinville,washington
6637,Town of Capitol Heights,38.87695,-76.90746,Yakima,washington
6638,Cherry Park,41.81149,-72.88705,Yakima,washington
6638,Yakima County,46.45685,-120.7387,Yakima,washington
6640,Yakima County,46.45685,-120.7387,Yakima,washington
6641,Yakima County,46.45685,-120.7387,Yakima,washington
6642,Hot Spring County,34.31763,-92.94601,Abingdon,illinois
6643,Algonquin,38.5829,-76.10577,Algonquin,illinois
6645,City of Chicago,41.83691,-87.68475,Alsip,illinois
6649,Town of Alton,43.49071,-71.24634,Alton,illinois
6651,Mineral Springs,34.93793,-80.66868,Alton,illinois
6653,Town of Alton,43.49071,-71.24634,Alton,illinois
6656,Union County,40.96297,-77.06225,Anna,illinois
6656,Anna,39.01158,-0.64139,Anna,illinois
6658,Arcola,39.68476,-88.30644,Arcola,illinois
6662,Arlington Heights,42.08836,-87.98063,Arlington Heights,illinois
6663,Arlington Heights,42.08836,-87.98063,Arlington Heights,illinois
6668,City of Mount Olivet,38.53176,-84.03721,Aurora,illinois
6669,Cisco,32.38819,-98.97923,Barrington,illinois
6670,Town of Barrington,41.73424,-71.31929,Barrington,illinois
6671,Town of Barrington,41.73424,-71.31929,Barrington,illinois
6675,Village of Bartelso,38.53728,-89.46757,Bartelso,illinois
6676,Illinois,40.00032,-89.25037,Bartlett,illinois
6676,Munger Road Park,39.667,-84.20966,Bartlett,illinois
6677,Sunrise Park,-28.6363,153.5876,Bartlett,illinois
6677,Bartlett,35.20453,-89.87398,Bartlett,illinois
6678,Allen County,41.09087,-85.06656,Allen,indiana
6678,Fort Wayne,41.1306,-85.12886,Allen,indiana
6679,Town of Bartonville,33.07955,-97.15057,Bartonville,illinois
6680,Batavia,42.99812,-78.18752,Batavia,illinois
6682,East Main Street Cemetery,42.98006,-77.94862,Belleville,illinois
6695,City of Cambridge,42.37582,-71.1184,Cambridge,illinois
6696,Lake Marion County Park,44.78691,-94.37804,Carpentersville,illinois
6698,City of Central City,41.11332,-98.0002,Central City,illinois
6703,Highland County,39.18474,-83.60097,Anderson,indiana
6703,Highland High School,35.40051,-118.93204,Anderson,indiana
6704,Anderson County,31.81333,-95.65255,Anderson,indiana
6704,Mounds State Park,40.10338,-85.61831,Anderson,indiana
6704,White River Junction,43.64896,-72.31926,Anderson,indiana
6714,Indiana,40.00032,-86.25027,Bloomington,indiana
6714,Bloomington,40.4842,-88.99369,Bloomington,indiana
6715,Indiana,40.00032,-86.25027,Bloomington,indiana
6715,Bloomington,40.4842,-88.99369,Bloomington,indiana
6716,Indiana,40.00032,-86.25027,Bloomington,indiana
6716,Bloomington,40.4842,-88.99369,Bloomington,indiana
6717,Indiana,40.00032,-86.25027,Bloomington,indiana
6717,Bloomington,40.4842,-88.99369,Bloomington,indiana
6720,Little Wabash River,37.89088,-88.09448,Bluffton,indiana
6720,Bluffton,40.73866,-85.17164,Bluffton,indiana
6720,Glover Parkway and Children's Playground,38.92769,-77.08204,Bluffton,indiana
6722,Centralia,46.71621,-122.9543,Centralia,illinois
6722,Foundation Park,36.81543,-76.24855,Centralia,illinois
6726,Cherry Valley,35.40203,-90.75317,Cherry Valley,illinois
6727,Cherry Valley,35.40203,-90.75317,Cherry Valley,illinois
6727,Sweeney Ranch,41.47969,-109.01123,Cherry Valley,illinois
6727,Blood Creek,-26.28992,135.10871,Cherry Valley,illinois
6732,Lake St Clair Conservation Park,-37.29713,139.90711,Chicago,illinois
6732,Central Visayas,10.35815,123.87085,Chicago,illinois
6733,City of Chicago,41.83691,-87.68475,Chicago,illinois
6736,City of Chicago,41.83691,-87.68475,Chicago,illinois
6743,Kelvyn Park,41.9292,-87.73784,Chicago,illinois
6746,Oak Park,42.45948,-83.18271,Chicago,illinois
6748,City of Chicago,41.83691,-87.68475,Chicago,illinois
6748,Mount Carmel,38.41088,-87.76142,Chicago,illinois
6749,Chicago O'Hare International Airport,41.97959,-87.90446,Chicago,illinois
6749,City of Chicago,41.83691,-87.68475,Chicago,illinois
6750,After the Roundup Historical Marker,46.42,-105.0747,Chicago,illinois
6753,Boonville,38.97364,-92.74324,Boonville,indiana
6753,Scales Lake Number One,39.03903,-108.0229,Boonville,indiana
6755,Little Rock,34.74648,-92.28959,Bremen,indiana
6755,Plymouth County,42.73783,-96.21404,Bremen,indiana
6756,Arab Republic of Egypt,27.0,30.0,Bremen,indiana
6756,Plymouth County,42.73783,-96.21404,Bremen,indiana
6756,Seton Lake Indian Reserve 5A,50.71646,-122.30269,Bremen,indiana
6762,City of Cambridge,42.37582,-71.1184,Cambridge,indiana
6766,Michigan,44.25029,-85.50033,Chesterton,indiana
6766,Indiana,40.00032,-86.25027,Chesterton,indiana
6766,California,37.25022,-119.75126,Chesterton,indiana
6766,Salt Lake City,40.76078,-111.89105,Chesterton,indiana
6767,Kentucky,38.20042,-84.87762,Clark County,indiana
6767,City of Louisville,40.83658,-81.26454,Clark County,indiana
6772,Jimmys Subway,-37.67181,146.95819,Columbus,indiana
6772,Columbus,39.96118,-82.99879,Columbus,indiana
6773,Village of Blue River,43.18509,-90.57149,Corydon,indiana
6773,Corydon,37.74338,-87.70391,Corydon,indiana
6774,New Market,18.15362,-77.90962,Crawfordsville,indiana
6777,Old Lake Dismal,-32.04825,140.92147,Crown Point,indiana
6789,Christian County,39.54579,-89.27727,Christian,illinois
6789,City of Palmer Town,42.18876,-72.31109,Christian,illinois
6790,West Side Highway,46.18399,-122.91715,Cicero,illinois
6791,Cicero,41.84559,-87.75394,Cicero,illinois
6791,Town of Warren Park,39.78319,-86.05171,Cicero,illinois
6793,Colchester,51.88921,0.90421,Colchester,illinois
6796,Collinsville,36.36454,-95.83888,Collinsville,illinois
6797,Lebanon,33.83333,35.83333,Collinsville,illinois
6798,Cherry Miner's Cemetery,41.42337,-89.2187,Collinsville,illinois
6802,Crete,35.15585,24.89502,Crete,illinois
6803,Crete,35.15585,24.89502,Crete,illinois
6804,Adams County,39.87145,-77.21789,Decatur,indiana
6805,Decatur County,40.73768,-93.78628,Decatur,indiana
6805,Geneva County,31.09502,-85.83898,Decatur,indiana
6806,Decatur County,40.73768,-93.78628,Decatur,indiana
6810,Dunkirk,42.4795,-79.33393,Dunkirk,indiana
6812,Ellettsville,39.23393,-86.625,Ellettsville,indiana
6820,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6821,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6822,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6823,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6823,Columbia City,45.89011,-122.80705,Fort Wayne,indiana
6824,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6825,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6826,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6826,Lima,-11.85,-76.45,Fort Wayne,indiana
6827,Lakeside Park,39.03562,-84.56911,Fort Wayne,indiana
6827,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6828,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6828,Main Street City Park,45.42928,-122.77482,Fort Wayne,indiana
6828,Van Buren County,40.75323,-91.94999,Fort Wayne,indiana
6829,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6830,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6831,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6832,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6832,Fairfield County,34.39511,-81.12123,Fort Wayne,indiana
6833,Fort Wayne,41.1306,-85.12886,Fort Wayne,indiana
6838,Salt Lake City,40.76078,-111.89105,Crystal Lake,illinois
6839,McHenry County,42.32439,-88.45245,Crystal Lake,illinois
6842,Overland Park,38.98223,-94.67079,Crystal Lake,illinois
6846,Town of Avon,41.79067,-72.85384,Decatur,illinois
6848,Lincoln,40.8,-96.66696,Decatur,illinois
6850,Des Plaines,42.03336,-87.8834,Des Plaines,illinois
6851,Des Plaines,42.03336,-87.8834,Des Plaines,illinois
6853,Pleasant Grove,40.36412,-111.73854,Dogtown,illinois
6854,Douglas County,38.88466,-95.29261,Douglas County,illinois
6855,Oakland County,42.66041,-83.3858,Douglas County,illinois
6856,East Peoria,40.66615,-89.5801,East Peoria,illinois
6856,Hollow Road Estates,39.46066,-77.50999,East Peoria,illinois
6857,East Azerbaijan Province,38.0,46.75,East St. Louis,illinois
6858,Springfield,39.80172,-89.64371,Edwardsville,illinois
6860,El Paso County,31.76855,-106.23483,El Paso,illinois
6867,South Street,51.34801,0.34875,Franklin,indiana
6869,Black Oak,35.98341,-94.07965,Gary,indiana
6877,City of Greenfield Town,42.61402,-72.59855,Greenfield,indiana
6882,City of Chicago,41.83691,-87.68475,Elgin,illinois
6882,City of Elgin,30.35294,-97.38867,Elgin,illinois
6885,Illinois,40.00032,-89.25037,Elgin,illinois
6888,Elmhurst,41.89947,-87.94034,Elmhurst,illinois
6889,Blue Crane Route,-32.77816,25.41309,Elmhurst,illinois
6889,North Avenue Park,38.64102,-121.4369,Elmhurst,illinois
6889,North Carolina,35.50069,-80.00032,Elmhurst,illinois
6892,Evergreen,18.15096,-77.59965,Evergreen Park,illinois
6893,Sítio Lúcia Homan,-26.1936,-49.9781,Evergreen Park,illinois
6910,Hancock County,41.00194,-83.66654,Hancock,indiana
6910,Thomas Road Church,37.39236,-79.18808,Hancock,indiana
6911,Parish of Hanover,18.41667,-78.13333,Hanover,indiana
6912,Ohio River Locks and Dam Number Fifty-Three,37.20273,-89.04127,Hanover,indiana
6912,Parish of Hanover,18.41667,-78.13333,Hanover,indiana
6917,Town of Hebron,41.65928,-72.39049,Hebron,indiana
6917,Moody Gulch,37.16578,-121.9794,Hebron,indiana
6918,Town of Hebron,41.65928,-72.39049,Hebron,indiana
6924,Cemetery Hill Cemetery,44.80539,-123.18731,Henryville,indiana
6925,Republic of Malta,35.91667,14.43333,Henryville,indiana
6926,Lake Station,41.57504,-87.23892,Hobart,indiana
6926,River Forest,41.89781,-87.81395,Hobart,indiana
6926,Hobart,-42.87936,147.32941,Hobart,indiana
6930,Polk County,41.6855,-93.57353,Huntington,indiana
6931,Bethel Census Area,60.75056,-160.50056,Hymera,indiana
6934,Indianapolis,39.76838,-86.15804,Indianapolis,indiana
6936,Georgetown,6.80448,-58.15527,Georgetown,illinois
6936,District électoral de La Salette,45.78338,-74.08251,Georgetown,illinois
6937,Illinois,40.00032,-89.25037,Georgetown,illinois
6937,Vermillion County,39.8538,-87.46397,Georgetown,illinois
6937,Lake Ridge,38.68789,-77.29776,Georgetown,illinois
6940,South Henderson,36.3082,-78.40666,Gladstone,illinois
6941,Glen Ellyn,41.87753,-88.06701,Glen Ellyn,illinois
6945,Great Lakes Beach,43.21697,-82.52215,Great Lakes,illinois
6949,Warsaw,52.22977,21.01178,Hancock,illinois
6950,City of Chicago,41.83691,-87.68475,Harpo Studios,illinois
6954,Old Park,-31.4485,152.7179,Havana,illinois
6955,Highland County,39.18474,-83.60097,Highland,illinois
6956,Highland County,39.18474,-83.60097,Highland,illinois
6958,Highland Park,42.18169,-87.80034,Highland Park,illinois
6959,Denver,39.73915,-104.9847,Hillside,illinois
6962,Indianapolis,39.76838,-86.15804,Indianapolis,indiana
6963,Indiana,40.00032,-86.25027,Indianapolis,indiana
6964,Candlewood Suites Indianapolis City Centre,39.7827,-86.1892,Indianapolis,indiana
6965,Irvington,37.88034,-86.28386,Indianapolis,indiana
6965,Indianapolis,39.76838,-86.15804,Indianapolis,indiana
6966,Washington,47.50012,-120.50147,Indianapolis,indiana
6966,Washington Street Park,48.2019,-114.30707,Indianapolis,indiana
6966,Belmont County,40.0158,-80.98854,Indianapolis,indiana
6967,Indianapolis,39.76838,-86.15804,Indianapolis,indiana
6967,Cross Keys,17.90727,-77.50111,Indianapolis,indiana
6968,Pennsylvania,40.8,-77.7,Indianapolis,indiana
6968,Indianapolis,39.76838,-86.15804,Indianapolis,indiana
6971,Indianapolis,39.76838,-86.15804,Indianapolis,indiana
6974,Jackson,32.29876,-90.18481,Jackson county,indiana
6975,Jasper County,37.20355,-94.34061,Jasper,indiana
6977,Jay County,40.43792,-85.00564,Jay County,indiana
6979,Jeffersonville,38.27757,-85.73718,Jeffersonville,indiana
6979,Indiana State House,39.76838,-86.16276,Jeffersonville,indiana
6985,Fulton Cemetery,38.4888,-122.7786,Kewana,indiana
6985,Fulton County,33.79025,-84.46702,Kewana,indiana
6986,Kouts,41.31671,-87.02586,Kouts,indiana
6987,Adams County,39.87145,-77.21789,Kokomo,indiana
6987,Kokomo Municipal Airport,40.52809,-86.05888,Kokomo,indiana
6991,Joliet,41.52519,-88.0834,Joliet,illinois
6996,La Grange Park,41.83475,-87.86173,La Grange Park,illinois
6997,La Salle County,28.34507,-99.09966,La Salle,illinois
6998,La Salle County,28.34507,-99.09966,La Salle,illinois
6998,Iowa,42.00027,-93.50049,La Salle,illinois
6999,Salem,44.9429,-123.0351,Lacon,illinois
7000,Lake Forest,33.64697,-117.68922,Lake Forest,illinois
7001,Lake Forest,33.64697,-117.68922,Lake Forest,illinois
7002,Lake Forest,33.64697,-117.68922,Lake Forest,illinois
7019,Lockport,43.17061,-78.69031,Lockport,illinois
7019,Bruce Road Bridge,47.78017,-117.30441,Lockport,illinois
7022,Lockport,43.17061,-78.69031,Lockport,illinois
7024,Columbia City,45.89011,-122.80705,Kosciosko,indiana
7025,La Porte du Der,48.47778,4.77,La Porte,indiana
7026,La Porte du Der,48.47778,4.77,La Porte,indiana
7026,United Kingdom of Great Britain and Northern Ireland,54.75844,-2.69531,La Porte,indiana
7027,La Porte du Der,48.47778,4.77,La Porte,indiana
7028,La Porte du Der,48.47778,4.77,La Porte,indiana
7032,Salt Lake County,40.66758,-111.92403,Lake County,indiana
7033,Salt Lake County,40.66758,-111.92403,Lake County,indiana
7033,City of Lowell,42.63887,-71.32171,Lake County,indiana
7034,River Forest,41.89781,-87.81395,Lake Station,indiana
7034,Lake Station,41.57504,-87.23892,Lake Station,indiana
7035,Lake Village,33.32873,-91.28178,Lake Village,indiana
7037,Lawrenceburg,38.0373,-84.89662,Lawrenceburg,indiana
7038,Lebanon,33.83333,35.83333,Lebanon,indiana
7047,Mount Hope,37.86862,-97.66505,Logansport,indiana
7052,City of Lowell,42.63887,-71.32171,Lowell,indiana
7052,Indiana,40.00032,-86.25027,Lowell,indiana
7053,Bet Sefer Yesodi Miqtso‘i ‘Al Shem Holtz,32.0465,34.78472,Lowell,indiana
7053,City of Lowell,42.63887,-71.32171,Lowell,indiana
7054,Macy,42.11305,-96.35642,Macy,indiana
7059,Colorado Springs,38.83388,-104.82136,Macomb,illinois
7064,Washington Hall,40.5734,-81.04454,Macomb,illinois
7066,Mattoon,39.48309,-88.37283,Mattoon,illinois
7070,Township of Manteno,41.25101,-87.83859,Manteno,illinois
7074,Federal Republic of Germany,51.5,10.5,Mascoutah,illinois
7074,Mascoutah,38.49033,-89.79315,Mascoutah,illinois
7075,Mason City,43.15357,-93.20104,Mason City,illinois
